latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
34.20639,-118.11695,342.4,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,308.98,67.71,N
34.20604,-118.11225,344.77,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,326.54,67.71,N
34.20545,-118.10415,340.03,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,312.56,101.78,N
34.20521,-118.10078,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,359.6,347.07,N
34.20443,-118.09005,337.82,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,291.95,148.36,N
34.20412,-118.0858,346.3,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.27,126.57,N
34.20376,-118.08083,353.24,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.32,126.57,N
34.20732,-118.12976,314.75,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.73,9.43,N
34.20203,-118.12812,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,286.84,77.28,N
34.20174,-118.1242,350.6,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,293.15,77.28,N
34.20145,-118.12017,350.19,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,294.12,67.71,N
34.20112,-118.11564,328.45,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.66,67.71,N
34.20081,-118.11143,323.85,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.82,101.78,N
34.20054,-118.10763,334.33,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,286.37,101.78,N
34.20027,-118.10393,342.7,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,285.53,347.07,N
34.19999,-118.10001,346.76,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,286.88,347.07,N
34.19969,-118.09587,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,293.72,148.36,N
34.19936,-118.09145,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,288.36,148.36,N
34.19903,-118.08676,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,353.55,126.57,N
34.19776,-118.06942,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,285.29,72.24,N
34.20231,-118.13206,308.89,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.97,9.43,N
34.19834,-118.07735,310.27,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,278.32,7.74,N
34.19806,-118.07346,301.91,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,278.5,7.74,N
34.19669,-118.12589,334.64,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,285.32,9.41,N
34.19643,-118.12222,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,304.39,39.09,N
34.19614,-118.11829,344.89,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,291.98,39.09,N
34.19585,-118.1143,342.72,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,291.34,28.23,N
34.19559,-118.11061,341.64,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.38,28.23,N
34.19533,-118.10707,322.28,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.97,8.76,N
34.1947,-118.0984,329.94,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.4,4.8,N
34.19435,-118.09347,331.04,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.24,4.8,N
34.19401,-118.08878,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,285.95,9.04,N
34.19366,-118.08401,345.46,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.89,9.04,N
34.19335,-118.07965,333.87,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,280.29,6.86,N
34.19307,-118.07576,355.22,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,286.58,6.86,N
34.1928,-118.07207,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,285.57,8.15,N
34.19249,-118.06789,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,286.53,8.15,N
34.19218,-118.06361,343.85,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,287.34,6.58,N
34.19192,-118.05993,338.18,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.9,6.58,N
34.19167,-118.05658,330.13,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.06,15.57,N
34.19144,-118.0534,322.6,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,280.97,15.57,N
34.19696,-118.12962,308.02,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.83,9.41,N
34.19506,-118.10323,318,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.62,8.76,N
34.19043,-118.03936,297.08,0.33,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,280.28,0.6,N
34.19134,-118.12352,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,293.01,39.09,N
34.19108,-118.11982,355.58,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,290.7,39.09,N
34.19081,-118.11607,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,292.88,28.23,N
34.19055,-118.11241,348.58,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,290.02,28.23,N
34.1903,-118.10887,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,287.61,8.76,N
34.19004,-118.10528,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,286.2,8.76,N
34.18723,-118.06648,322.39,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.04,6.58,N
34.18694,-118.0624,343.22,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,287.09,6.58,N
34.18666,-118.05846,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,293.85,15.57,N
34.18639,-118.05478,346.68,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,307.12,15.57,N
34.1916,-118.12718,303.77,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.64,9.41,N
34.18975,-118.1013,312.7,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.18,4.8,N
34.18816,-118.07922,303.01,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.47,6.86,N
34.18785,-118.07501,317.51,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.99,8.15,N
34.18755,-118.07078,312.33,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.2,8.15,N
34.18618,-118.05179,313.73,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.25,13.2,N
34.18599,-118.121,327.03,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.02,3.57,N
34.18573,-118.11737,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,286.49,15.35,N
34.18547,-118.11378,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,292,15.35,N
34.18496,-118.10665,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,286.57,6.79,N
34.1847,-118.10297,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,288.13,8.07,N
34.18177,-118.0621,332.08,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,285.7,6.54,N
34.18149,-118.05824,354.44,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,293.18,6.54,N
34.18123,-118.05463,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,291.23,19.3,N
34.181,-118.05135,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,295.89,19.3,N
34.18077,-118.04826,367,0.33,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,288.13,87.11,N
34.18651,-118.12831,299.38,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.11,1.53,N
34.18625,-118.12465,309.2,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.21,3.57,N
34.18521,-118.1102,313.8,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.44,6.79,N
34.18442,-118.09908,312.3,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.52,8.07,N
34.18413,-118.09501,302.93,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.01,1.67,N
34.18263,-118.0741,299.52,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.3,1.94,N
34.18233,-118.06998,305.16,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.4,3.59,N
34.18205,-118.06599,315.74,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.72,3.59,N
34.18054,-118.04498,302.59,0.33,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.92,87.11,N
34.17852,-118.08887,341.92,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,285.57,5.07,N
34.17738,-118.07289,347.71,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,285.76,3.59,N
34.1771,-118.06898,338.29,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,285.66,3.59,N
34.17683,-118.0652,334.03,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.53,6.54,N
34.17657,-118.06147,329.76,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,286.5,6.54,N
34.17629,-118.05769,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,291.45,19.3,N
34.17604,-118.05414,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,292.44,19.3,N
34.1758,-118.0508,355.49,0.33,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,320.33,87.11,N
34.13488,-117.49783,336.67,0.62,0.54,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.04,30.75,N
34.17986,-118.10759,307.58,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.1,6.79,N
34.17909,-118.09681,317.05,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.68,1.67,N
34.17882,-118.09299,312.43,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.58,1.67,N
34.17768,-118.07698,309.24,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.77,1.94,N
34.17532,-118.0441,311.04,0.33,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.53,22.55,N
34.13437,-117.49107,307.7,0.62,0.54,2025-01-08,0902,N21,VIIRS,n,2.0NRT,285.69,31.47,N
34.174,-118.09781,344.73,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,288.01,10.97,N
34.17373,-118.09412,327.8,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,285.61,10.97,N
34.17263,-118.07868,331.72,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.15,3.35,N
34.17236,-118.07487,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,291.59,18.42,N
34.1721,-118.07117,355.23,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,303.87,18.42,N
34.17184,-118.06751,347.74,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,291.9,11.4,N
34.17159,-118.06397,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,287.33,11.4,N
34.17133,-118.06036,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,287.27,5.45,N
34.17108,-118.0568,339.26,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,286.63,5.45,N
34.17083,-118.05328,367,0.33,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,293.36,6.95,N
34.17058,-118.04989,331.06,0.33,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,286.22,6.95,N
34.17345,-118.09023,304.69,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.6,2.34,N
34.17291,-118.08253,300.97,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.84,3.35,N
34.16888,-118.0986,367,0.34,0.56,2025-01-08,0902,N21,VIIRS,h,2.0NRT,294.22,10.97,N
34.16863,-118.09502,344.09,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,289.38,10.97,N
34.16577,-118.05471,332.06,0.33,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,285.43,6.95,N
34.16914,-118.10214,310.03,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.73,8.35,N
34.16837,-118.09128,306.62,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.2,2.34,N
34.1681,-118.08755,304.43,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.68,2.34,N
34.16784,-118.08376,301.27,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.06,3.35,N
34.16756,-118.07998,313.98,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.73,3.35,N
34.1673,-118.07623,305.83,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.77,18.42,N
34.16704,-118.07253,313.67,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.88,18.42,N
34.16678,-118.06892,303.95,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.82,11.4,N
34.16653,-118.06532,298.34,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.93,11.4,N
34.16627,-118.06178,298.22,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.39,5.45,N
34.16602,-118.05822,315.12,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.83,5.45,N
34.16402,-118.10285,324.69,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.34,3.54,N
34.16376,-118.09933,315.67,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,280.9,1.99,N
34.16352,-118.09579,307.31,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.15,1.99,N
34.16327,-118.09218,298.81,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,280.7,0.79,N
34.16301,-118.08855,298.73,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,280.52,0.79,N
34.16275,-118.08485,300.77,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.19,1.27,N
34.15486,-118.19466,299.18,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,278.47,0.63,N
34.15256,-118.19263,296.42,0.34,0.56,2025-01-08,0902,N21,VIIRS,n,2.0NRT,278.9,0.82,N
34.14832,-118.72215,295.13,0.37,0.58,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.48,0.21,N
34.09271,-118.52998,339.68,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.46,2.21,N
34.09246,-118.52627,324.71,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.73,2.21,N
34.09383,-118.54655,297.87,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.95,0.99,N
34.0936,-118.54315,300.93,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.01,1.03,N
34.09338,-118.5399,310.06,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.29,1.03,N
34.09316,-118.53665,307.76,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.64,1.55,N
34.09294,-118.53334,312.86,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.97,1.55,N
34.09219,-118.52228,299.7,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.83,0.98,N
34.09191,-118.51811,298.63,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.58,0.98,N
34.09163,-118.51396,297.64,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.92,1.37,N
34.08767,-118.53377,323.5,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.19,47.07,N
34.08746,-118.53052,325.55,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.87,37.52,N
34.08915,-118.55582,295.99,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.28,1.06,N
34.08886,-118.55138,301.15,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.91,7.53,N
34.08859,-118.5474,307.22,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.19,7.53,N
34.08834,-118.54374,314.57,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.68,37.71,N
34.08811,-118.5403,318.41,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.71,37.71,N
34.08789,-118.53695,319.16,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.97,47.07,N
34.08722,-118.52706,316.31,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.52,37.52,N
34.08697,-118.52332,312.09,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.11,3.42,N
34.08671,-118.51946,310.54,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.04,3.42,N
34.08644,-118.5154,308.67,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.87,1.69,N
34.08618,-118.51153,306.1,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.66,1.69,N
34.08594,-118.5079,301.7,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.63,0.86,N
34.08569,-118.50425,298.11,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.9,0.86,N
34.08894,-118.63244,332.04,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.24,1.84,N
34.08872,-118.62924,325.88,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.51,2.21,N
34.08335,-118.54836,346.98,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.54,7.53,N
34.0831,-118.54441,346.22,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,296.19,37.71,N
34.08285,-118.5408,349.35,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,300.22,37.71,N
34.08261,-118.53725,344.64,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,298.06,47.07,N
34.08239,-118.53378,348.92,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,297.48,47.07,N
34.08193,-118.52701,367,0.36,0.57,2025-01-08,0902,N21,VIIRS,h,2.0NRT,285.15,37.52,N
34.08171,-118.52374,340.07,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.7,3.42,N
34.08149,-118.52039,330.21,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.11,3.42,N
34.08124,-118.51668,321,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.42,1.69,N
34.08429,-118.56242,299.67,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.42,1.06,N
34.08396,-118.55746,307.6,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.96,1.06,N
34.08364,-118.5526,319.53,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.13,7.53,N
34.08099,-118.51288,314.49,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.29,1.69,N
34.08073,-118.50909,313.13,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.55,0.86,N
34.08048,-118.50536,305.03,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.01,0.86,N
34.08022,-118.50147,301.08,0.35,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.89,0.99,N
34.07996,-118.49755,298.39,0.35,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.52,0.99,N
34.07844,-118.55409,367,0.36,0.57,2025-01-08,0902,N21,VIIRS,h,2.0NRT,297.74,33.7,N
34.07814,-118.54951,325.23,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,304.73,33.7,N
34.07785,-118.5453,348.72,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,321.78,95.8,N
34.07737,-118.53796,350.17,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,299.5,514.61,N
34.07645,-118.52402,367,0.36,0.57,2025-01-08,0902,N21,VIIRS,h,2.0NRT,288.78,20.96,N
34.07623,-118.52086,354.05,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,286.04,20.96,N
34.076,-118.51742,337.27,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.58,60.67,N
34.07576,-118.51381,326.43,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.03,60.67,N
34.08464,-118.64803,295.68,0.36,0.58,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.41,1.47,N
34.08436,-118.64384,298.72,0.36,0.58,2025-01-08,0902,N21,VIIRS,n,2.0NRT,280.7,4.53,N
34.08408,-118.63944,302.03,0.36,0.58,2025-01-08,0902,N21,VIIRS,n,2.0NRT,279.95,4.53,N
34.08382,-118.63557,305.92,0.36,0.58,2025-01-08,0902,N21,VIIRS,n,2.0NRT,280.51,87.83,N
34.08359,-118.63205,313.57,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.21,87.83,N
34.08336,-118.62853,306.42,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.19,11.71,N
34.08314,-118.62515,298.78,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.46,11.71,N
34.08291,-118.62181,296.24,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.96,1.29,N
34.08003,-118.57806,296.64,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.5,0.63,N
34.07935,-118.56773,300.97,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.75,1.03,N
34.07908,-118.56368,308.54,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.35,3.88,N
34.07877,-118.55907,318.61,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.84,3.88,N
34.07551,-118.51011,317.78,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.78,42.76,N
34.07526,-118.50629,310.59,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.41,42.76,N
34.075,-118.50249,305.77,0.35,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.87,1.59,N
34.07475,-118.49869,301.99,0.35,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.66,1.59,N
34.0745,-118.4949,299.09,0.35,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.78,0.71,N
34.07425,-118.49115,297.39,0.35,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.41,0.71,N
34.074,-118.48744,296.39,0.35,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.91,0.84,N
34.07904,-118.64391,325.97,0.36,0.58,2025-01-08,0902,N21,VIIRS,n,2.0NRT,280.6,4.53,N
34.07879,-118.63998,343.63,0.36,0.58,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.91,4.53,N
34.07854,-118.63626,367,0.36,0.58,2025-01-08,0902,N21,VIIRS,h,2.0NRT,286.11,87.83,N
34.07801,-118.62807,350.86,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.58,11.71,N
34.0778,-118.62482,325.77,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.82,11.71,N
34.07325,-118.5557,321.3,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.49,33.7,N
34.07294,-118.55105,367,0.36,0.57,2025-01-08,0902,N21,VIIRS,h,2.0NRT,291.84,33.7,N
34.07265,-118.54668,353.66,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,285.93,95.8,N
34.0724,-118.54279,342.06,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,285.66,95.8,N
34.07215,-118.53918,352.62,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,286.71,514.61,N
34.0719,-118.53536,367,0.36,0.57,2025-01-08,0902,N21,VIIRS,h,2.0NRT,290.91,514.61,N
34.07164,-118.53144,367,0.36,0.57,2025-01-08,0902,N21,VIIRS,h,2.0NRT,288.5,0,N
34.0714,-118.52777,353.37,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,286.5,0,N
34.07118,-118.52444,351.07,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,288.41,20.96,N
34.07096,-118.52117,367,0.36,0.57,2025-01-08,0902,N21,VIIRS,h,2.0NRT,299.27,20.96,N
34.07074,-118.51781,340.75,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,319.37,60.67,N
34.07052,-118.51443,345.16,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,315.66,60.67,N
34.07003,-118.50714,344.16,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,285.8,42.76,N
34.07977,-118.65496,297,0.36,0.58,2025-01-08,0902,N21,VIIRS,n,2.0NRT,280.36,1.36,N
34.07952,-118.65123,304.29,0.36,0.58,2025-01-08,0902,N21,VIIRS,n,2.0NRT,280.36,1.47,N
34.07928,-118.64761,313.81,0.36,0.58,2025-01-08,0902,N21,VIIRS,n,2.0NRT,280.65,1.47,N
34.07757,-118.62141,312.8,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.81,1.29,N
34.07735,-118.61796,303.71,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.33,1.29,N
34.07712,-118.61449,298.43,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,281.38,0.77,N
34.0769,-118.61117,295.21,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.06,0.77,N
34.07558,-118.59109,297.25,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.44,1.92,N
34.07533,-118.5873,299.27,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,284.34,1.07,N
34.07502,-118.58267,299.91,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,283.83,1.07,N
34.07475,-118.57841,297.12,0.36,0.57,2025-01-08,0902,N21,VIIRS,n,2.0NRT,282.96,0.63,N
